Date,Symbol,Adj Close,Close,High,Low,Open,Volume,pct_ch,ADX,ATR,BollingerB,CCI,KST,MACD,RSI,WMA,DEMA,SMA,EMA,EVWMA,ZLEMA,HMA,VHF,SMI,AR,OBV,ChaikinAD,MFI,ROC
2010-01-18,HINDUNILVR.NS,200.6911773681641,257.29998779296875,258.3500061035156,254.5500030517578,256.5,1088348.0,0.0035101166845101783,,3.675873532951927,,,0.0,-0.6104074131685455,24.74492681180991,260.4118136319247,258.33729090114855,262.0449981689453,260.8044740412931,256.4365032226352,257.6139212248332,,,,1.368421052631579,4443425.0,-8450024.493004214,,0.0021379595953524575
2010-01-19,HINDUNILVR.NS,199.24815368652344,255.4499969482422,257.75,254.6000061035156,257.75,1122943.0,-0.007190015283697226,,3.6057562480895906,,,0.0,-0.7439031163724463,20.384444178296864,259.21272250088776,257.0157945818191,261.20499725341796,259.8309327516474,256.3947929276294,255.93866171058792,,,,0.35294117647058826,3320482.0,-8966940.116116224,,-0.010719958617740869
2010-01-20,HINDUNILVR.NS,201.0811309814453,257.79998779296875,258.6000061035156,253.5,256.0,2198874.0,0.00919941621765874,,3.804989562146395,,,0.0,-0.7685388453961162,36.72674086046876,258.5936298717152,256.85625112222465,260.44999542236326,259.46167003188765,256.50891078156525,256.595266452839,,,-42.08773029459213,0.84,5519356.0,-7457923.9032952655,,0.016373347338784223
2010-01-21,HINDUNILVR.NS,200.26214599609372,256.75,261.1000061035156,255.6499938964844,258.0,3093875.0,-0.004072877589939905,45.454515782636655,4.024325914797705,,,0.0,-0.8115081326117157,33.212125403567214,257.9209034312855,256.4335438060022,259.6449966430664,258.968639116999,256.53608753071427,256.68703729841656,,,-42.812922290732836,0.022222222222222223,2425481.0,-9302891.101171944,48.28349006051761,-0.013238553669731392
2010-01-22,HINDUNILVR.NS,201.19818115234372,257.95001220703125,259.1499938964844,251.9499969482422,253.0,5117085.0,0.004673854749878359,46.65581365560129,4.44774871925697,,,0.0,-0.7992683793498045,40.696034123556075,257.61272444291546,256.5577340575991,258.8449966430664,258.7834342242776,256.789399057917,257.0348553570851,,,-42.1344517453385,0.2777777777777778,7542566.0,-5891475.797288792,41.94788519223856,0.00874416055087373
2010-01-25,HINDUNILVR.NS,205.8780517578125,263.95001220703125,264.54998779296875,255.5,258.70001220703125,4355123.0,0.023260320667030543,43.081347689273954,5.061380595751874,,,0.0,-0.5963268198523441,63.981012943846316,258.5409090909091,258.67036647889717,258.62999725341797,259.7228120393237,257.80633468594164,259.8376139223097,,,-36.977164854495015,0.3939393939393939,11897689.0,-2113804.951596666,49.51815235343154,0.018330956297998243
2010-01-27,HINDUNILVR.NS,202.2900848388672,259.3500061035156,263.0,254.6999969482422,263.0,9203979.0,-0.017427565413058455,40.33840033668713,5.619865217490167,,,0.0,-0.5716533828338921,47.487124673334236,258.67181979092686,258.7384785854845,258.3499984741211,259.65502914190404,258.2005277001806,260.03077946626473,,,-33.89828270834835,0.06976744186046512,2693710.0,-1004875.3061280653,38.458409015569046,-0.04057513568906839
2010-01-28,HINDUNILVR.NS,199.13116455078125,255.3000030517578,261.75,253.3500061035156,258.20001220703125,5049389.0,-0.01561597438382678,39.224651823342434,5.990549041356065,,,0.0,-0.6702788358464384,37.63178486173647,258.117275168679,257.4654460948678,257.6299987792969,258.8632062164229,257.8266687121616,258.90700249121943,,,-34.35775524230035,1.7058823529411764,-2355679.0,-3709907.0930570606,31.353398173502327,0.001842025055583018
2010-01-29,HINDUNILVR.NS,188.9913024902344,242.3000030517578,252.1999969482422,241.0500030517578,251.5500030517578,6496604.0,-0.050920485094410495,41.083305841833486,7.0918091691752565,,,0.0,-1.142626209777553,21.277059705109806,255.33000321821734,252.24414523608766,256.25500030517577,255.85171473193833,255.4299803888771,253.04209183763123,,,-39.159273339021496,0.6428571428571429,-8852283.0,-8749872.627530996,22.452488637070033,-0.03652350765336569
2010-02-01,HINDUNILVR.NS,185.0523681640625,237.25,243.8000030517578,234.75,243.8000030517578,4987343.0,-0.020841943822341058,44.19946082513239,7.352901686852931,,-275.12594266490663,-3.2330415072008787,-1.6626792178186856,17.80808022158522,251.87454861727628,246.7507397784941,254.34000091552736,252.46958478067683,253.3072401732551,245.31625473860169,,,-44.54294905713419,2.8333333333333335,-13839626.0,-10981778.435147237,17.363275505036555,0.031200492856218207
2010-02-02,HINDUNILVR.NS,184.4673767089844,236.5,240.0,235.0,238.5,6004275.0,-0.0031612223393044925,46.25852073919987,7.039181461939208,0.01628501336807048,-238.65892213807842,-3.7618732634508363,-2.0814367610727857,17.32406669851827,248.6309120871804,242.51132819850193,252.26000213623047,249.56602391146285,251.18848366355343,239.55875276730762,,,-49.815007659460385,0.35294117647058826,-19843901.0,-13383488.435147237,16.87463221157526,0.017895973369349023
2010-02-03,HINDUNILVR.NS,184.42840576171875,236.4499969482422,238.5,235.3000030517578,237.75,1595241.0,-0.00021142939432483576,48.02926078846849,6.527290193446272,-0.0016230521196617929,-193.01421756440806,-4.18729570324017,-2.3930396234557727,17.287920194870292,245.75636568936434,239.45812346425657,250.36000213623046,247.18129173633181,250.69969854217248,235.5662505995656,,,-54.46899813362956,6.666666666666667,-21439142.0,-13832154.958300088,17.01863981223738,0.002954777809379355
2010-02-04,HINDUNILVR.NS,180.21641540527344,231.0500030517578,239.3500061035156,230.5,237.1000061035156,3017883.0,-0.02283778374362344,49.472584938787435,6.836985648122182,0.007071359804573451,-171.32313842226932,-4.940390677483802,-2.7888077262354427,13.720651341707855,242.24545676491476,235.52967846097306,247.68500366210938,244.24833015731835,249.48752528228673,232.69966013632782,239.74517313771435,,-59.51934802499505,0.21052631578947367,-24457025.0,-16474932.03398018,17.278242564587103,-0.02289115391015817
2010-02-05,HINDUNILVR.NS,178.65647888183594,229.0500030517578,234.3999938964844,227.0,229.5,4345866.0,-0.008656134921374514,51.25271291851128,6.912053414570479,-0.005564562796725618,-158.521283623197,-5.715258481043091,-3.139164485028201,12.608788806323275,238.85727483575994,232.090647494834,244.91500396728514,241.48499795630732,247.71726820616212,230.54517758490744,235.39367907041077,,-63.62696963837804,0.0975609756097561,-28802891.0,-18412947.787843347,17.423602560966373,0.014408788790634463
2010-02-08,HINDUNILVR.NS,184.4673767089844,236.5,238.1999969482422,229.75,231.0,3139856.0,0.03252563566462263,50.81130692903139,7.210445478825665,-0.0574775023548143,-106.95833157151293,-13.873911140938192,-3.139611546624821,35.18402999954138,237.32727411443537,232.15077800640523,242.77000274658204,240.57863469152417,246.98648288876956,231.6278725694697,232.14168684063534,,-63.50982610845814,1.0,-25663035.0,-16536463.988002617,21.864129852998346,0.04070169114388621
2010-02-09,HINDUNILVR.NS,181.4254302978516,232.6000061035156,238.0,232.3000030517578,238.0,2435031.0,-0.016490460450251154,50.5245617095506,7.0090523414145345,-0.05207748281779956,-96.0427907051696,-15.912474083524108,-3.234608126333527,30.435106197341536,235.478183815696,231.04555241592814,239.63500213623047,239.12797494824989,246.22946152898785,231.10462578570957,229.54350689710478,,-64.02847568123448,1.7058823529411764,-28098066.0,-18715173.190725133,21.453905138583636,-0.04863581588272244
2010-02-10,HINDUNILVR.NS,179.4754638671875,230.1000061035156,233.9499969482422,229.1499938964844,233.5,2864300.0,-0.010748065066203849,50.5755743984058,6.714512436126968,-0.04825618446037588,-102.32006409556887,-17.755299610175697,-3.358201120500459,27.67248252495674,233.74454817338423,229.5306312747852,236.71000213623046,237.4865260673891,245.07261446301334,230.74924094381208,227.54160231288893,,-65.71023581477729,0.5517241379310345,-30962366.0,-20445673.926325515,17.600597324675164,0.005821698848883996
2010-02-11,HINDUNILVR.NS,182.04942321777344,233.3999938964844,234.4499969482422,230.5,230.5,2299826.0,0.014341537181377761,51.51704075826414,6.399242890606919,-0.07050902867459215,-82.6875528047563,-18.906553476524824,-3.310118852111754,36.45730108298241,233.1427284934304,229.62623787479427,234.52000122070314,236.74352021813368,244.35070745935707,232.02210345243006,226.55349552831612,,-66.20014045154765,2.2857142857142856,-28662540.0,-19368544.72845167,16.152267452664802,0.025045912893337678
2010-02-15,HINDUNILVR.NS,179.20245361328125,229.75,234.8500061035156,229.0,233.3999938964844,1594781.0,-0.015638363290203072,52.04161635659173,6.326011318994743,-0.05453199030896584,-83.73556174329578,-19.089411898955046,-3.3585792937916192,31.564516551960047,232.27545554421164,228.60838169982003,233.26500091552734,235.4719710875639,243.62946347154087,230.3817210065337,225.9968606633438,0.4902191837718184,-67.64294199321901,0.875,-30257321.0,-20554407.949962102,17.24167086594551,-0.030001602601397944
2010-02-16,HINDUNILVR.NS,184.97434997558597,237.1499938964844,238.5500030517578,229.3000030517578,230.0,2253497.0,0.03220889617621059,53.35670195651297,6.71587647646211,-0.07148610771240035,-55.316954089782556,-29.29584244739294,-3.1120442887564326,47.91616840357168,232.98181790438565,230.41102532698682,233.25500030517577,235.77706614373125,243.13534534906017,232.43958658524633,226.6608701935475,0.45489543451782166,-66.3378404746011,2.5384615384615383,-28003824.0,-18983055.043233704,13.475795822235014,0.04746299781705911
2010-02-17,HINDUNILVR.NS,187.62631225585935,240.5500030517578,244.6499938964844,238.5,238.5,3428957.0,0.01433695653712519,51.561397467040955,6.820426279600496,-0.07425521677960747,-13.336152974965284,-27.67600147528292,-2.769535494937192,53.77192161153819,234.30818204012783,232.96449949466813,233.66000061035157,236.64487285428152,242.80670959920207,235.81420720611064,228.46517262908802,0.4455818011382587,-62.421904076528904,3.1818181818181817,-24574867.0,-20126035.038162332,22.2510578840496,-0.017465911105455197
2010-02-18,HINDUNILVR.NS,189.14730834960935,242.5,243.8999938964844,238.3000030517578,240.6000061035156,955635.0,0.00810640999169987,49.80110942909544,6.657701554950642,-0.06254569322030552,-7.035375323052124,-25.814173798989227,-2.404275069318318,56.97318076254904,235.91545465642756,235.56923750905023,234.26500091552734,237.7094414262303,242.79558009876578,238.68435246018424,231.06663776348165,0.4389596682072313,-56.50963317722134,0.7692307692307693,-23619232.0,-19648216.236210845,26.604165461976464,-0.00616142469990631
2010-02-19,HINDUNILVR.NS,187.9773406982422,241.0,245.4499969482422,237.1499938964844,242.0,4582596.0,-0.006185567010309256,44.50012175519657,6.876675087858262,-0.07504540474902184,-4.659808976692232,-23.06697108789727,-2.140576029342245,53.67415689648436,237.1399999445135,237.04615345226296,235.26000061035157,238.3077248032793,242.50065836291327,241.15083383105983,233.8799319953423,0.43733486453808496,-50.691395875455314,0.3142857142857143,-28201828.0,-19979483.059600554,27.867903812345162,-0.014278506432374063
2010-02-22,HINDUNILVR.NS,191.9942626953125,246.1499938964844,247.3500061035156,242.0,244.0,2280787.0,0.021369269280018255,40.681406829570655,6.806452556612573,-0.05761159515833445,34.47916639818683,-19.090942872400255,-1.7381917015092174,62.31808779461595,239.11999872381037,239.86801571218496,236.96999969482422,239.73359191113477,242.82282872661716,243.69613566113702,237.00584042569776,0.3992968847235509,-43.169138596226865,0.9565217391304348,-25921041.0,-18721862.085463416,35.497728702565055,0.027348924804517595
2010-02-23,HINDUNILVR.NS,191.01931762695312,244.8999938964844,245.8999938964844,242.75,244.0,908983.0,-0.005078204472861669,37.6341282840432,6.352258068595484,-0.06551553635291722,37.097554031967796,-16.20419251272079,-1.4447470654444627,59.2232939890625,240.56181585138495,241.5514765038451,237.80999908447265,240.67293772665286,242.90281840597902,244.70592640296866,239.90354280414005,0.3877129298772989,-35.84111691382546,0.6428571428571429,-26830024.0,-18390012.267222583,40.557537390985004,-0.02623529029028372
2010-02-24,HINDUNILVR.NS,188.87429809570312,242.1499938964844,245.1999969482422,241.0,244.0,1102320.0,-0.011229073370913945,33.97073991945975,6.065289919215045,-0.08674697926123572,34.48020327520039,-12.974012676991975,-1.2893353045277056,52.59322577645043,241.35090581720524,241.8800252120685,238.76499786376954,240.94149339389494,242.86555792815312,244.17757392842321,242.17629047872703,0.3783375248253266,-29.95181117295374,0.5862068965517241,-27932344.0,-18888683.60385713,41.093926374399395,-0.00620145301926951
2010-02-25,HINDUNILVR.NS,183.45339965820312,235.1999969482422,242.9499969482422,232.6499938964844,241.1499938964844,2791186.0,-0.0287012063738199,29.57445331133711,6.62991833688741,-0.05208732371109437,-21.383968693809003,-10.39364239504492,-1.3830885625037426,39.64941740722086,240.70272383256392,239.81136770937488,239.27499694824218,239.8975849492308,241.90171167963504,241.49074119534342,243.08323554761483,0.3764411531336054,-28.174053168993623,1.0,-30723530.0,-20297824.80595604,41.311146720090846,-0.017828545202492795
2010-02-26,HINDUNILVR.NS,184.2333831787109,236.1999969482422,241.4499969482422,235.0,239.8500061035156,1519988.0,0.004251700735438568,26.36330286032326,6.605928818401381,-0.03777225436572023,-0.5049453137845951,-7.886064715473146,-1.408362494505233,42.01852517460342,240.143632923473,238.60470043034422,239.55499725341798,239.22529622177834,241.49708741054252,238.71969734164458,242.96050581762802,0.37400405573959433,-27.345137414843908,4.111111111111111,-29203542.0,-21252237.046463057,49.495156375487475,0.03336382838813427
2010-03-02,HINDUNILVR.NS,182.86837768554688,234.4499969482422,238.0,232.8999938964844,234.0,1784738.0,-0.007408975540264207,24.84702570355259,6.405139123083277,-0.012881623200362801,-36.20248258052123,-5.173014934811289,-1.470995745924597,38.93248595725221,239.2154510498047,237.1389246986922,240.02499694824218,238.3570599902263,240.91504324758597,236.0433887340728,241.98931316359216,0.37086424463986695,-27.61135470317916,3.5,-30988280.0,-21952133.46375156,41.57132686652018,-0.011679246117829802
2010-03-03,HINDUNILVR.NS,186.49533081054688,239.1000061035156,240.0,235.0,235.0,2569749.0,0.01983369253913847,22.42880452707975,6.291120980239882,0.004837972013271493,18.352098765350412,-3.3415203084744176,-1.3486144748570794,50.156175814787105,239.04727089621804,237.60600586352962,240.21999816894532,238.49214110173347,240.7023087954656,236.04459411161352,240.9972298837637,0.36088416823592906,-26.161166672438885,4.75,-28418531.0,-20307487.829950318,49.64804177909332,0.02707612579649963
2010-03-04,HINDUNILVR.NS,189.88829040527344,243.4499969482422,244.3500061035156,235.8000030517578,239.1000061035156,2585303.0,0.01819318583724039,21.727008786049588,6.59230525644227,0.02465665218018908,69.2983007210936,-1.094354225528986,-1.0923736227000491,58.407487840502405,239.63454340154473,239.40608197180094,240.50999755859374,239.3935694374623,241.03927148177422,238.89103099100055,240.62354881517814,0.3540782415654696,-22.238616931101408,1.0454545454545454,-25833228.0,-18266464.488114286,58.42238859772701,-0.0016098973704634749
2010-03-05,HINDUNILVR.NS,189.53733825683597,243.0,244.3999938964844,241.1499938964844,242.1000061035156,588200.0,-0.0018484163232003192,20.959993026167922,6.146664555583301,0.02257662205858505,87.04224478024938,0.6646857907412873,-0.8942197552673337,57.275735344549815,240.08727111816407,240.59601541598326,240.55999755859375,240.04928408519643,241.09494922948508,240.87448045659275,240.64594787597656,0.3560928811116556,-17.93194358022495,1.1904761904761905,-26421428.0,-18185019.201906364,56.06770182061179,-0.019879796854630438
2010-03-08,HINDUNILVR.NS,186.22238159179688,238.75,244.6999969482422,237.5500030517578,243.0,2970886.0,-0.017489711934156382,19.323009695105764,6.280441801036777,0.0183217300084385,40.73921658148042,1.9149567398999021,-0.8699276470754413,47.290010167939066,239.7581806529652,240.0670943194116,240.33499755859376,239.8130506151607,240.7302478485619,241.27003001935003,240.48439454908493,0.34608293414360985,-16.523120373369444,1.7058823529411764,-29392314.0,-20158686.411180303,53.406995312778534,-0.01579433722700772
2010-03-09,HINDUNILVR.NS,184.1164093017578,236.0500030517578,239.9499969482422,235.0,238.0,1719797.0,-0.011308887741328544,18.13162384573894,6.103049153997499,0.010970345317586807,-22.3536981038952,1.5918577248511006,-0.9309553709379359,41.93119885857546,238.9790907426314,238.77692188941464,239.3249984741211,239.12886014908744,240.29612855386824,239.76638819765003,239.81397566560025,0.34220543239172113,-17.382152378386685,0.4838709677419355,-31112111.0,-21148869.992309332,46.915276441750756,0.006271144539602954
2010-03-10,HINDUNILVR.NS,187.00233459472656,239.75,240.0,235.3999938964844,235.3999938964844,1600336.0,0.015674632071201122,20.49778367743552,5.902643413933245,0.007497003262076083,-0.5215545369509853,-6.449538964019073,-0.8451513168916125,50.754853319252454,239.05636374733666,239.04624615180555,238.80999908447265,239.24179466743516,240.25068521321813,239.09068180748778,239.27432073750023,0.3331736743500962,-17.15423406116228,0.84,-29511775.0,-19722483.326721836,43.38851537832125,0.026926373282919795
2010-03-11,HINDUNILVR.NS,178.4614715576172,228.8000030517578,239.4499969482422,228.1499938964844,236.3500061035156,5414907.0,-0.04567256287066601,24.361232830885005,6.662291772544226,-0.000673685122521494,-113.58651804242204,-7.755804358512056,-1.134205087445106,33.415993131889934,237.2363644686612,235.62996848830764,237.475,237.34328710094834,237.61725382727454,234.63783167949285,237.8242784191313,0.22661877710082845,-20.714108436393293,1.0909090909090908,-34926682.0,-24514427.81798047,34.6476023935617,-0.0623014947626164
2010-03-12,HINDUNILVR.NS,171.1295928955078,219.3999938964844,228.8000030517578,218.3999938964844,228.8000030517578,10125660.0,-0.041083955550240914,30.039483194928877,7.160654090241451,0.012258063002972611,-255.7694927601677,-9.57024766420926,-1.6678855770785317,24.96748610388975,233.94999972256747,230.00981378830383,235.8949996948242,234.08087015468217,231.64366624064914,228.34913279103392,234.94925448859408,0.26905225725930687,-26.666706671242242,0.9166666666666666,-45052342.0,-32692847.22447278,30.181238277179077,0.00479668809806387
2010-03-15,HINDUNILVR.NS,175.926513671875,225.5500030517578,227.0,218.0,221.3999938964844,6329071.0,0.028031036127444287,36.063423724219334,7.405900211542591,-0.0034535822924026903,-200.85621829711332,-10.758361741670136,-1.8635130716546544,36.993142915213376,232.06909124200993,227.92988449857947,234.8300003051758,232.52980340869593,230.563008098227,225.93110920207462,231.91937791105988,0.27000933916789127,-29.605562556427422,1.0,-38723271.0,-28403139.25451903,36.3168999956649,0.06959711018443103
2010-03-16,HINDUNILVR.NS,176.823486328125,226.6999969482422,227.6999969482422,225.0500030517578,226.1499938964844,1801538.0,0.005098620620370697,40.949012490490034,6.77177936953483,-0.0024442566410127113,-145.5677426146385,-12.087875143638275,-1.958378779716552,39.09910554064632,230.59090881347657,226.8390246440705,234.05500030517578,231.46983859770435,230.36809774236107,223.69817914651276,229.1204554041743,0.2690194021657413,-30.805618266782787,3.1818181818181817,-36921733.0,-27961255.70684816,39.74979390453187,-0.022559690695565834
2010-03-17,HINDUNILVR.NS,174.63951110839844,223.8999938964844,228.75,222.8000030517578,227.5,5445508.0,-0.012351138462507572,45.22661768618197,6.662208380029144,-0.0079406370093227,-138.5855606148289,-14.25740812213382,-2.10817561373976,35.74279434765832,228.7445440118963,225.17856281705517,232.53499908447264,230.09350319748253,229.4551633141954,222.84396198191243,226.55469890710077,0.2624051543484695,-32.711350238579755,2.5384615384615383,-42367241.0,-31393314.28931357,36.24781822929469,-0.0175137143742504
2010-03-18,HINDUNILVR.NS,175.38052368164062,224.8500061035156,226.9499969482422,223.6000061035156,224.0,2260551.0,0.004243020245326079,47.92922924850063,6.220579375322137,-0.017531975535665878,-116.67682004147049,-16.997794540364495,-2.170725707970822,37.8319985599068,227.34727256081322,224.33880087168922,230.675,229.1401400894885,229.18304732723647,224.19960858711866,224.49065565695497,0.2732775785973416,-34.25334518378326,0.84,-40106690.0,-31966882.320719447,36.762821481481375,0.016662091723970648
2010-03-19,HINDUNILVR.NS,178.5784454345703,228.9499969482422,229.8999938964844,224.5,224.8500061035156,2391153.0,0.01823433726232171,47.63185831204359,6.111167978143773,-0.02871024786796834,-77.13586859064542,-18.784839672550273,-2.054193696544915,46.494770763555145,227.0336356423118,225.14891440178621,229.2699996948242,229.10556860926192,229.16913650941325,225.68149627032008,223.29981985645378,0.2680366601218749,-33.73494308483259,1.5555555555555556,-37715537.0,-30417059.180095438,37.82696270504284,0.013836041395345337
2010-03-22,HINDUNILVR.NS,178.03245544433594,228.25,229.5,226.0,228.0,1821015.0,-0.0030574228328137387,47.15990481817765,5.763012247724603,-0.026905428015755663,-66.83732089466467,-19.972229589006357,-1.9639360607277778,45.25256272923424,226.84818115234376,225.58547347776954,228.21999969482422,228.95001068030518,229.1261197700029,226.43031568512694,222.82349723716834,0.28564491309690054,-32.95583966972298,0.35294117647058826,-39536552.0,-29896769.180095438,41.648655374421224,-0.021132191710855033
2010-03-23,HINDUNILVR.NS,178.22743225097656,228.5,230.3000030517578,227.6000061035156,228.75,2591544.0,0.0010952902519167917,47.43907860629342,5.354610207793619,-0.03850550112147482,-50.86600240849002,-20.886025854865515,-1.8624184858567872,45.84876056227915,226.89909029873934,226.0484436533363,227.46499938964843,228.86819055661334,229.0853313184783,227.6429866702885,222.99487600813694,0.2961656239568279,-32.04146992550726,1.0,-36945008.0,-30760626.94401341,41.54820795425026,0.004156797157844445
2010-03-25,HINDUNILVR.NS,180.95738220214844,232.0,234.0,226.0,226.0,5722411.0,0.015317286652078765,48.07480435775841,5.70732884675447,-0.03693124323969129,-25.821329110776905,-21.74677051895805,-1.640415912378157,53.94969396214917,227.7236358642578,227.59643381538228,226.68999938964845,229.43761045541092,229.46523237580735,229.73516980232412,223.95657725148385,0.2932069256931848,-29.62587721223921,1.4210526315789473,-31222597.0,-27899421.44401341,45.06242060715944,0.014106470472868981
2010-03-26,HINDUNILVR.NS,186.02734375,238.5,239.3999938964844,232.1000061035156,233.8000030517578,5921814.0,0.028017241379310276,45.78350180433413,5.933017520051794,-0.015368173175256168,46.366255350627085,-19.945776700027533,-1.2232257192218987,65.12840424790808,229.87090870250356,230.927024458888,227.65999908447264,231.0853176453362,230.66995865707793,233.06513948403932,226.1467288564707,0.28412400359947915,-23.34710177988071,2.2857142857142856,-25300783.0,-23437773.29833148,50.446984934405215,0.012430777330035328
2010-03-29,HINDUNILVR.NS,186.9633636474609,239.6999969482422,240.3999938964844,238.0,238.8000030517578,2712461.0,0.005031433745250169,42.375663661085916,5.461947703576142,0.020187287217280494,74.85361141474009,-16.27258336272611,-0.8419767925440969,66.84295254272537,232.05999922318892,233.80363290697147,229.68999938964845,232.65162297313728,231.3320010658811,236.35329483175659,229.1719603131447,0.29102636358890976,-15.6963214333461,1.6470588235294117,-22588322.0,-22307578.340763785,55.784119467583395,-0.022613120281715308
2010-03-30,HINDUNILVR.NS,188.64031982421875,241.8500061035156,242.3000030517578,239.1499938964844,240.0,3422200.0,0.008969583573827267,37.77468723067453,5.15368923046911,0.028196095215173963,89.89285070447264,-13.01856844723311,-0.46117223123812723,69.9022391320615,234.27090953480115,236.6349643670606,231.31999969482422,234.32405626956972,232.38786821007878,239.77997071817015,232.63288949413217,0.30700841244440363,-7.414940534113732,0.3939393939393939,-19166122.0,-19863140.296595845,60.27229368789134,0.003910777416636158
2010-03-31,HINDUNILVR.NS,186.84634399414065,239.5500030517578,242.0,238.0500030517578,241.1000061035156,2407315.0,-0.00951003925455085,34.18249941129664,4.993196926172187,0.022935854352053094,70.79058509328809,-10.010598028140675,-0.23681958917668444,62.75514267897006,235.76727378151634,237.94238497154595,232.6050003051758,235.27422841178574,232.88479951485377,241.1108862427784,235.7655461642443,0.3105820751694776,-0.39814840719753974,0.84,-21573437.0,-20442113.377695408,56.54134402611404,-0.018485144234104887
2010-04-01,HINDUNILVR.NS,179.70944213867188,230.3999938964844,240.4499969482422,230.0,240.3999938964844,3320590.0,-0.038196656392011974,31.32772530446355,5.7207702624481875,-0.022539081885455184,6.725603214225886,-8.14159353537403,-0.3695457702626581,42.71000005140201,235.36636352539062,235.84594840190314,233.25500030517577,234.3880039544582,232.6314757910252,237.69072288826754,237.35098545949694,0.2885939290131812,1.8817538398956593,2.066666666666667,-24894027.0,-23508499.335473068,58.64911327865533,-0.029389725300794402
2010-04-05,HINDUNILVR.NS,178.6954345703125,229.1000061035156,232.3500061035156,226.6499938964844,231.1000061035156,3860534.0,-0.005642308278675068,27.89631480261785,5.718002521725921,-0.03302684563043078,-35.403339523667455,-5.827322900501509,-0.5141160370286668,40.584850803987976,234.61091003417968,233.83276913015524,233.68000030517578,233.42654979974137,232.23250168910957,234.20150331927144,237.56549456839952,0.2891626217095135,0.9990358658639527,4.111111111111111,-28754561.0,-24050319.24079387,65.58067412195965,0.033286987507832065
