Date,Symbol,Adj Close,Close,High,Low,Open,Volume,pct_ch,ADX,ATR,BollingerB,CCI,KST,MACD,RSI,WMA,DEMA,SMA,EMA,EVWMA,ZLEMA,HMA,VHF,SMI,AR,OBV,ChaikinAD,MFI,ROC
2010-01-04,RELIANCE.NS,482.81243896484375,532.7005004882812,540.4273071289062,506.1274108886719,540.4273071289062,35372156.0,,,34.299896240234375,,,0.0,0.0,,,532.7005004882812,,532.7005004882812,532.7005004882812,,,,,0.0,35372156.0,19435442.49161209,,
2010-01-05,RELIANCE.NS,480.6575622558594,530.3230590820312,569.5512084960938,527.6979370117188,569.5512084960938,9872785.0,-0.004462998259004425,,35.307012939453124,,,0.0,-0.03561403904690508,0.0,,531.9145694448929,,532.2682384144176,530.3230590820312,,,,,3.090909090909091,25499371.0,10801139.688093476,,
2010-01-06,RELIANCE.NS,488.42388916015625,538.891845703125,542.111328125,530.2982788085938,534.8798828125,10933743.0,0.016157673090674285,,32.17448445638021,,,0.0,0.06519164465446092,80.61526482434049,,534.1684951380981,,533.472530648728,538.891845703125,,,,,1.25,36433114.0,15775203.27747579,,0.020501514332570296
2010-01-07,RELIANCE.NS,496.5269470214844,547.8320922851562,552.2650756835938,533.9387817382812,538.891845703125,12090336.0,0.01659005726903584,,30.32805905490452,,,0.0,0.2766387036516216,90.16252772972533,,538.78891866447,,536.0833600371695,547.8320922851562,,,,,0.45161290322580644,48523450.0,22016428.821268126,,0.00042541844068978013
2010-01-08,RELIANCE.NS,495.2250671386719,546.3956909179688,551.6707153320312,542.8543090820312,548.7979736328125,6973331.0,-0.0026219737533007548,,27.459838680917255,,,0.0,0.41708932523669695,82.6190211375256,,541.7060339159688,,537.9583292882239,546.3956909179688,560.0908813476562,,,,1.0,41550119.0,20645205.31021917,,-0.019079362752916926
2010-01-11,RELIANCE.NS,485.5059814453125,535.67236328125,569.4521484375,520.0702514648438,562.0225830078125,87061779.0,-0.019625571385277762,,30.382779786482452,,,0.0,0.36282134990011095,48.015035544522014,,540.2689418325858,,537.5426991051378,535.67236328125,556.6237515536221,,,,1.7058823529411764,-45511660.0,-11402582.969845794,,-0.01719529312586826
2010-01-12,RELIANCE.NS,486.785400390625,537.083984375,563.3103637695312,533.4434814453125,542.3590087890625,15132815.0,0.0026352322623164337,,30.313993458180626,,,0.0,0.3371504781098267,51.12442033011749,,539.6216201035828,,537.4592964269309,537.083984375,552.7423645523954,,,,0.4375,-30378845.0,-22846291.303546973,,0.022452476398485088
2010-01-13,RELIANCE.NS,488.693359375,539.1890258789062,540.873046875,529.2828979492188,538.891845703125,7088719.0,0.003919389825700836,,27.817480853860708,,,0.0,0.3444612159115623,55.685170004350574,,539.8002817332742,,537.7737926909264,539.1890258789062,548.7066545378974,,,,1.1428571428571428,-23290126.0,-17817520.231369484,,0.001279962902149412
2010-01-14,RELIANCE.NS,503.552490234375,555.5836181640625,557.1190795898438,537.9012451171875,537.9012451171875,11327803.0,0.03040601996383785,,26.67086133636678,,,0.0,0.5889985411077214,75.8969403409465,,545.3193747910741,,541.0119427769511,555.5836181640625,551.627543787399,,,,1.3,-11962323.0,-8299848.812021511,,0.026041189679119274
2010-01-15,RELIANCE.NS,498.6368408203125,550.1600341796875,564.1028442382812,547.3367919921875,557.6143798828125,8660790.0,-0.009761958069061438,,25.350220124330377,,,0.0,0.6927944454119705,64.64287160116181,544.0421120383522,547.5603677811464,541.3832214355468,542.6752321229031,550.1600341796875,553.9948458402582,,,,0.7692307692307693,-20623113.0,-14043851.085706871,,-0.0397628370683102
2010-01-18,RELIANCE.NS,493.5865173339844,544.5878295898438,552.9832763671875,540.8483276367188,548.3026123046875,6540464.0,-0.010128334018577267,,23.58818393848216,,,0.0,0.6838066958241518,54.97862960428256,544.6247680664062,547.3044249232643,542.5719543457031,543.0229771168923,549.9525872795326,553.6488147428818,,,,1.368421052631579,-27163577.0,-16553300.460826956,,-0.0003700562168175124
2010-01-19,RELIANCE.NS,487.0772399902344,537.4059448242188,547.8320922851562,536.241943359375,544.8355102539062,6029341.0,-0.013187743786037265,,21.988445936788704,,,0.0,0.5631485593256658,44.97839110475968,543.6854936079545,544.6691096881639,543.2802429199219,542.0016985182243,549.5123616468132,550.3713691113635,,,,0.35294117647058826,-33192918.0,-21371585.105816502,,-0.0030954996659562344
2010-01-20,RELIANCE.NS,483.7103271484375,533.691162109375,543.3991088867188,530.9669799804688,542.3590087890625,8921264.0,-0.0069124332371478525,,20.71427033271688,,,0.0,0.40734104414583694,40.57380526628061,541.9420243696733,541.4368410758279,542.7601745605468,540.4906918984335,548.6812488354902,543.3581576465133,,,-13.080729125316187,0.84,-42114182.0,-26383116.80826338,,0.006339039470250523
2010-01-21,RELIANCE.NS,473.1831970214844,522.0762329101562,533.4434814453125,520.194091796875,532.452880859375,8589121.0,-0.021763390559648044,3.9943778025629957,19.75197699668796,,,0.0,0.10836990293467963,29.9815885290122,538.1813077059659,535.1773894937307,540.1845886230469,537.1426084460195,547.3073536643711,534.3825710999881,,,-16.26979092564775,0.022222222222222223,-50703303.0,-32531983.850911643,32.435147151573176,-0.015067271491294072
2010-01-22,RELIANCE.NS,473.0933837890625,521.9771728515625,530.4716796875,509.91650390625,515.6124877929688,18399797.0,-0.00018974251718295587,4.141675642151138,19.8590701679629,,,0.0,-0.12954202855774977,29.904761968831032,534.8708684747869,530.521334891847,537.7427368164062,534.3852565197545,544.6853271021619,528.0160156478596,,,-19.385229111022557,0.2777777777777778,-69103100.0,-29339763.089586608,29.791620306518638,0.02181394574446104
